sku,category,Description,Color,Specification,SP,MRP,productname,imgurl1,Stock,imgurl,Size
SKU: #4584,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><ul class=""odd""><br>
<li class=""label""><span style=""color: #000000;""><label>Weight:                  </label>2.3</span></li><br>
</ul><br>
<ul class=""even""><br>
<li class=""label""><span style=""color: #000000;""><label>Dimensions:       </label>13 inches X 13 inches X 19 inches</span></li><br>
</ul><br>
<ul class=""odd""><br>
<li class=""label""><span style=""color: #000000;""><label>Material Specs:   </label>nylon</span></li><br>
</ul><br>
<ul class=""even""><br>
<li class=""label""><span style=""color: #000000;""><label>Components:     </label>carry strap</span></li><br>
<li class=""label""><span style=""color: #000000;"">Printable:             Yes</span></li><br>
</ul><br>
<ul class=""odd""><br>
<li class=""label""><span style=""color: #000000;""><label>Color:                   </label>Black/Army</span></li><br>
</ul><br>
<ul class=""even""><br>
<li class=""label""><span style=""color: #000000;""><label>Length:                </label>22 Inches</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs1,200.00",Rs0.00,Rothco Collapsible Stool,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_collapsible_stool.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_collapsible_stool2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/5/4584_big.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_collapsible_stool.jpg,
SKU: ,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/outdoorclothing.html"" title="""">Clothing</a>","<div class=""short-description"">
                    <div class=""std""><p><span>The Featherlite™ Vélo Jacket is indispensable on long cool trail rides, big Alpine tours and city commutes. </span></p><br>
<p><span>Featuring rear \'Afterburner\' vents that help keep your core body temperature stable, the Featherlite™ Vélo is an essential wind and showerproof biking jacket.</span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span>The Featherlite™ Vélo Jacket is indispensable on long cool trail rides, big Alpine tours and city commutes. </span>,<span>Featuring rear \'Afterburner\' vents that help keep your core body temperature stable, the Featherlite™ Vélo is an essential wind and showerproof biking jacket.</span>","Rs5,375.00",Rs0.00,Montane Velo Jacket,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velo2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velo1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velo3.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velo4.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velo2.jpg,
SKU: #1.6795,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">You will be right at the front in every situation with the swisschamp.</span></p><br>
<p><span style=""color: #000000;"">The top model among the “Officer’s Knives” combines 33 high quality tools with an award-winning design.</span></p><br>
<p><span style=""color: #000000;"">Tools Are</span></p><br>
<ol><br>
<li><span style=""color: #000000;"">Large blade </span></li><br>
<li><span style=""color: #000000;"">Small blade </span></li><br>
<li><span style=""color: #000000;"">Can opener </span></li><br>
<li><span style=""color: #000000;"">Small screwdriver</span></li><br>
<li><span style=""color: #000000;"">Cap lifter</span></li><br>
<li><span style=""color: #000000;"">Screwdriver</span></li><br>
<li><span style=""color: #000000;"">Wire stripper</span></li><br>
<li><span style=""color: #000000;"">Scissors </span></li><br>
<li><span style=""color: #000000;"">Pliers with</span></li><br>
<li><span style=""color: #000000;"">Wire crimping tool</span></li><br>
<li><span style=""color: #000000;"">Wire cutters</span></li><br>
<li><span style=""color: #000000;"">Philips screwdriver </span></li><br>
<li><span style=""color: #000000;"">Wood saw </span></li><br>
<li><span style=""color: #000000;"">Fish scaler </span></li><br>
<li><span style=""color: #000000;"">Hook disgorger</span></li><br>
<li><span style=""color: #000000;"">Ruler (cm + inches)</span></li><br>
<li><span style=""color: #000000;"">Nailfile</span></li><br>
<li><span style=""color: #000000;"">Metal file</span></li><br>
<li><span style=""color: #000000;"">Nail cleaner</span></li><br>
<li><span style=""color: #000000;"">Metal saw</span></li><br>
<li><span style=""color: #000000;"">Magnifying lens 5x </span></li><br>
<li><span style=""color: #000000;"">Reamer with sewing eye </span></li><br>
<li><span style=""color: #000000;"">Multi-purpose hook (parcel carrier) </span></li><br>
<li><span style=""color: #000000;"">Corkscrew </span></li><br>
<li><span style=""color: #000000;"">Screwdriver 2.5mm </span></li><br>
<li><span style=""color: #000000;"">Chisel </span></li><br>
<li><span style=""color: #000000;"">Mini-screwdriver </span></li><br>
<li><span style=""color: #000000;"">Pressurized ballpoint pen </span></li><br>
<li><span style=""color: #000000;"">Pin stainless </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Tweezers </span></li><br>
<li><span style=""color: #000000;"">Key ring inox</span></li><br>
</ol></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">You will be right at the front in every situation with the swisschamp.</span>,<span style=""color: #000000;"">The top model among the “Officer’s Knives” combines 33 high quality tools with an award-winning design.</span>,<span style=""color: #000000;"">Tools Are</span>","Rs18,700.00",Rs0.00,Victorinox Knife SwissChamp,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_champ2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_champ.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_champ3.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_champ.jpg,
SKU: #1.7905.AVT,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">Traveller Lite will never leave you in the dark – thanks to the white LED and the many high-quality orientation aids.</span></p><br>
<p><span style=""color: #000000;"">Tools Are:</span></p><br>
<ol><br>
<li><span style=""color: #000000;"">Large blade </span></li><br>
<li><span style=""color: #000000;"">Small blade </span></li><br>
<li><span style=""color: #000000;"">Can opener with</span></li><br>
<li><span style=""color: #000000;"">Small screwdriver</span></li><br>
<li><span style=""color: #000000;"">Cap lifter </span></li><br>
<li><span style=""color: #000000;"">Screwdriver</span></li><br>
<li><span style=""color: #000000;"">Wire stripper</span></li><br>
<li><span style=""color: #000000;"">Scissors </span></li><br>
<li><span style=""color: #000000;"">Philips screwdriver </span></li><br>
<li><span style=""color: #000000;"">LED, light white </span></li><br>
<li><span style=""color: #000000;"">Pressurized ballpoint pen </span></li><br>
<li><span style=""color: #000000;"">Pin stainless </span></li><br>
<li><span style=""color: #000000;"">Corkscrew </span></li><br>
<li><span style=""color: #000000;"">Multi-purpose hook</span></li><br>
<li><span style=""color: #000000;"">Nailfile</span></li><br>
<li><span style=""color: #000000;"">Reamer with sewing eye </span></li><br>
<li><span style=""color: #000000;"">Mini-screwdriver </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Tweezers </span></li><br>
<li><span style=""color: #000000;"">Key ring inox </span></li><br>
<li><span style=""color: #000000;"">Digital clock </span></li><br>
<li><span style=""color: #000000;"">Alarm</span></li><br>
<li><span style=""color: #000000;"">Countdown</span></li><br>
</ol></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">Traveller Lite will never leave you in the dark – thanks to the white LED and the many high-quality orientation aids.</span>,<span style=""color: #000000;"">Tools Are:</span>","Rs6,275.00",Rs0.00,Victorinox Traveller Lite,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/r/traveller_lite1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/r/traveller_lite2.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/r/traveller_lite1.jpg,
SKU: #0.7133.T3,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">The traditionalist in the swisscard family has many hidden talents.</span></p><br>
<p><span style=""color: #000000;"">A practical companion for every case that finds room in wallets,briefcases or diaries.</span></p><br>
<p><span style=""color: #000000;"">Tools</span></p><br>
<ol><br>
<li><span style=""color: #000000;"">Letter opener (blade) </span></li><br>
<li><span style=""color: #000000;"">Nailfile with</span></li><br>
<li><span style=""color: #000000;"">Screwdriver</span></li><br>
<li><span style=""color: #000000;"">Scissors </span></li><br>
<li><span style=""color: #000000;"">Pressurized ballpoint pen </span></li><br>
<li><span style=""color: #000000;"">Pin stainless </span></li><br>
<li><span style=""color: #000000;"">Ruler (cm) </span></li><br>
<li><span style=""color: #000000;"">Ruler (inches) </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Tweezers</span></li><br>
</ol><br>
<p><span style=""color: #000000;""> </span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">The traditionalist in the swisscard family has many hidden talents.</span>,<span style=""color: #000000;"">A practical companion for every case that finds room in wallets,briefcases or diaries.</span>,<span style=""color: #000000;"">Tools</span>,<span style=""color: #000000;""> </span>","Rs1,150.00",Rs0.00,VICTORINOX SwissCard ONYX,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_card2_...jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_card2.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/w/swiss_card2.jpg,
SKU: #0.8623.MWN,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">The Victorinox rescuetool was developed and perfected in cooperation with emergency medical and rescue services in a five-year project.</span></p><br>
<p><span style=""color: #000000;"">The key functions of this pocket tool can be opened in seconds and are ready for use immediately.</span></p><br>
<p><strong><span style=""color: #000000;"">Tools</span></strong></p><br>
<ol><br>
<li><span style=""color: #000000;"">Large lock blade for one hand opening </span></li><br>
<li><span style=""color: #000000;"">Seatbelt cutter </span></li><br>
<li><span style=""color: #000000;"">Glass disc saw for shatterproof glass </span></li><br>
<li><span style=""color: #000000;"">Strong screwdriver / crate opener</span></li><br>
<li><span style=""color: #000000;"">Cap lifter</span></li><br>
<li><span style=""color: #000000;"">Wire stripper</span></li><br>
<li><span style=""color: #000000;"">Window breaker </span></li><br>
<li><span style=""color: #000000;"">Philips screwdriver </span></li><br>
<li><span style=""color: #000000;"">Reamer with sewing eye </span></li><br>
<li><span style=""color: #000000;"">Tweezers </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Key ring inox </span></li><br>
<li><span style=""color: #000000;"">Luminescent grip shells </span></li><br>
<li><span style=""color: #000000;"">Nylon cord </span></li><br>
<li><span style=""color: #000000;"">Nylon pouch </span></li><br>
</ol><br>
<p><span style=""color: #000000;""> </span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">The Victorinox rescuetool was developed and perfected in cooperation with emergency medical and rescue services in a five-year project.</span>,<span style=""color: #000000;"">The key functions of this pocket tool can be opened in seconds and are ready for use immediately.</span>,<span style=""color: #000000;""> </span>","Rs5,100.00",Rs0.00,VICTORINOX RescueTool ,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/e/rescue_tool_victorinox.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/e/rescue_tool_victorinox.jpg,
SKU: #4422,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Olive Drab W/Aluminum Foil Mat Bottom W/2 Elastic Ties, Thermal,</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Reflective Aluminum Foil Bottom Mat Retains Heat,</span></p><br>
<p><span style=""color: #000000; font-family: 'book antiqua', palatino;"">Measures: 180 X 60 X 1cm</span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000; font-family: 'book antiqua', palatino;"">Olive Drab W/Aluminum Foil Mat Bottom W/2 Elastic Ties, Thermal,</span>,<span style=""color: #000000; font-family: 'book antiqua', palatino;"">Reflective Aluminum Foil Bottom Mat Retains Heat,</span>,<span style=""color: #000000; font-family: 'book antiqua', palatino;"">Measures: 180 X 60 X 1cm</span>","Rs1,400.00",Rs0.00,Rothco Thermal Reflective Od Sleeping Pad W/ Ties,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_thermal_reflective_od_sleeping_pad_w_ties.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_thermal_reflective_od_sleeping_pad_w_ties..jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/o/rothco_thermal_reflective_od_sleeping_pad_w_ties.jpg,
SKU: #9428,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li><span style=""color: #000000;"">2 part kit</span></li><br>
<li><span style=""color: #000000;"">Two 1 oz. Bottles treats up to 30 gallons of water</span></li><br>
<li><span style=""color: #000000;"">A safe and effective water treatment using stabilized chlorine dioxide</span></li><br>
<li><span style=""color: #000000;"">Kills odor causing bacteria and enhances the taste of stored potable water</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"Rs1,050.00",Rs0.00,ROTHCO AQUAMIRA WATER TREATMENT KIT,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/q/aquamira_water_treatment_kit.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/q/aquamira_water_treatment_kit2.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/q/aquamira_water_treatment_kit.jpg,
SKU: #1.3703,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">Whether a climbing or a trekking expedition: the Climber helps you to get further.</span></p><br>
<ol><br>
<li><span style=""color: #000000;"">Large blade </span></li><br>
<li><span style=""color: #000000;"">Small blade </span></li><br>
<li><span style=""color: #000000;"">Scissors </span></li><br>
<li><span style=""color: #000000;"">Can opener with</span></li><br>
<li><span style=""color: #000000;"">Small screwdriver</span></li><br>
<li><span style=""color: #000000;"">Cap lifter with</span></li><br>
<li><span style=""color: #000000;"">Screwdriver</span></li><br>
<li><span style=""color: #000000;"">Wire stripper</span></li><br>
<li><span style=""color: #000000;"">Multi-purpose hook (parcel carrier) </span></li><br>
<li><span style=""color: #000000;"">Corkscrew </span></li><br>
<li><span style=""color: #000000;"">Reamer with sewing eye </span></li><br>
<li><span style=""color: #000000;"">Tweezers </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Key ring inox</span></li><br>
</ol></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">Whether a climbing or a trekking expedition: the Climber helps you to get further.</span>","Rs1,850.00",Rs0.00,VICTORINOX KNIFE Climber,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/l/climber_red.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/l/climber_red.jpg,
SKU: #1.7725.T,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span style=""color: #000000;"">In addition to the traditional functions, this pocket knife also includes tools for computer freaks: multi-function pliers and standardized screwdriver bits.</span></p><br>
<p><span style=""color: #000000;"">The screwdriver bits match the screw sizes of the computer makers and can be used on both ends.</span></p><br>
<p><span style=""color: #000000;"">The perfect tool for computer users, electronic engineers and DIY enthusiasts.</span></p><br>
<p><span style=""color: #000000;""><strong>Tools</strong></span></p><br>
<ul><br>
<li><span style=""color: #000000;"">Large blade </span></li><br>
<li><span style=""color: #000000;"">Small blade </span></li><br>
<li><span style=""color: #000000;"">Can opener with small screwdriver</span></li><br>
<li><span style=""color: #000000;"">Cap lifter with screwdriver</span></li><br>
<li><span style=""color: #000000;"">Wire stripper</span></li><br>
<li><span style=""color: #000000;"">Pliers with wire crimping tool</span></li><br>
<li><span style=""color: #000000;"">Wire cutters</span></li><br>
<li><span style=""color: #000000;"">Scissors </span></li><br>
<li><span style=""color: #000000;"">Bit case </span></li><br>
<li><span style=""color: #000000;"">Bitwrench with bit Philips 0</span></li><br>
<li><span style=""color: #000000;"">Bit Torx 10</span></li><br>
<li><span style=""color: #000000;"">Bit Torx 15</span></li><br>
<li><span style=""color: #000000;"">Bitwrench with bit Hex 5 mm female for D-SUB connectors</span></li><br>
<li><span style=""color: #000000;"">4 mm female Hex drive for the bits</span></li><br>
<li><span style=""color: #000000;"">Bit Philips 0</span></li><br>
<li><span style=""color: #000000;"">Bit Philips 1</span></li><br>
<li><span style=""color: #000000;"">Bit slotted 4 mm</span></li><br>
<li><span style=""color: #000000;"">Bit Philips 2</span></li><br>
<li><span style=""color: #000000;"">Bit Hex 4 mm</span></li><br>
<li><span style=""color: #000000;"">Bit Torx 8</span></li><br>
<li><span style=""color: #000000;"">Bit Torx 10</span></li><br>
<li><span style=""color: #000000;"">Bit Torx 15</span></li><br>
<li><span style=""color: #000000;"">Ballpoint pen</span></li><br>
<li><span style=""color: #000000;"">Also to set DIP-Switch</span></li><br>
<li><span style=""color: #000000;"">Pin stainless </span></li><br>
<li><span style=""color: #000000;"">Corkscrew </span></li><br>
<li><span style=""color: #000000;"">Reamer </span></li><br>
<li><span style=""color: #000000;"">Reamer with sewing eye </span></li><br>
<li><span style=""color: #000000;"">Mini-screwdriver </span></li><br>
<li><span style=""color: #000000;"">Multi-purpose hook (parcel carrier) </span></li><br>
<li><span style=""color: #000000;"">Tweezers </span></li><br>
<li><span style=""color: #000000;"">Toothpick </span></li><br>
<li><span style=""color: #000000;"">Key ring inox </span></li><br>
</ul><br>
<p><span style=""color: #000000;""> </span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span style=""color: #000000;"">In addition to the traditional functions, this pocket knife also includes tools for computer freaks: multi-function pliers and standardized screwdriver bits.</span>,<span style=""color: #000000;"">The screwdriver bits match the screw sizes of the computer makers and can be used on both ends.</span>,<span style=""color: #000000;"">The perfect tool for computer users, electronic engineers and DIY enthusiasts.</span>,<span style=""color: #000000;""><strong>Tools</strong></span>,<span style=""color: #000000;""> </span>","Rs4,950.00",Rs0.00,VICTORINOX CyberTool 34,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/y/cyber_tool.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/y/cyber_tool2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/y/cyber_tool3.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/y/cyber_tool.jpg,
SKU: ,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><ul><br>
<li><span style=""color: #000000;"">Capacity- 2 people.</span></li><br>
<li><span style=""color: #000000;"">Fly- 180T Polyeter PU 800mm</span></li><br>
<li><span style=""color: #000000;"">Floor- PE</span></li><br>
<li><span style=""color: #000000;"">Pole - fibre glass</span></li><br>
<li><span style=""color: #000000;"">Full Accessories Carry Bag</span></li><br>
</ul></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>",,"
                    Rs1,400.00                ",Rs0.00,Single Fly Tent Nylon,"http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/_/s/_single_fly_fiber_pole2.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/s/1single_fly_fiber_pole.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/i/single_fly_fiber_pole3_1.jpg,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/_/s/_single_fly_fiber_pole4.jpg",In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/s/1single_fly_fiber_pole.jpg,
SKU: #1932,"<a href=""http://www.adventureaxis.in/"" title=""Go to Home Page"">Home</a>,<a href=""http://www.adventureaxis.in/camping-outdoor.html"" title="""">Camping &amp; Outdoor</a>","<div class=""short-description"">
                    <div class=""std""><p><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Light for climbing. </span><br><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Elastic Front pockets,one with zip and easy to access without removing the backpack,</span></p><br>
<p><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Pocket multi-purpose pockets, removable webbing rope carrying on the cap,</span></p><br>
<p><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Daisy chain,</span></p><br>
<p><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Side door straps </span><br><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Objects, 2 door interior materials, </span></p><br>
<p><span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">2 door retractable gear. </span></p></div>
        </div>","<div class=""input-box"">
                <input type=""text"" class=""input-text required-entry"" name=""productTagName"" id=""productTagName"">
            </div>","<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Light for climbing. </span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Elastic Front pockets,one with zip and easy to access without removing the backpack,</span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Pocket multi-purpose pockets, removable webbing rope carrying on the cap,</span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Daisy chain,</span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Side door straps </span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">Objects, 2 door interior materials, </span>,<span class=""goog-text-highlight"" style=""background-color: #ffffff; color: #000000;"">2 door retractable gear. </span>","Rs5,450.00",Rs0.00,Camp ROX CLIMB,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/camp_1932.jpg,In stock,http://www.adventureaxis.in/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/camp_1932.jpg,
